gene_symbol	is_CGC	is_NCG	is_OncoKB	is_MERGED
KCTD10	FALSE	FALSE	FALSE	FALSE
KCTD11	FALSE	FALSE	FALSE	FALSE
KCTD12	FALSE	FALSE	FALSE	FALSE
KCTD13	FALSE	FALSE	FALSE	FALSE
KCTD14	FALSE	FALSE	FALSE	FALSE
KCTD15	FALSE	FALSE	FALSE	FALSE
KCTD16	FALSE	FALSE	FALSE	FALSE
KCTD18	FALSE	FALSE	FALSE	FALSE
KCTD19	FALSE	FALSE	FALSE	FALSE
KCTD2	FALSE	TRUE	FALSE	TRUE
KCTD20	FALSE	FALSE	FALSE	FALSE
KCTD3	FALSE	FALSE	FALSE	FALSE
KCTD4	FALSE	FALSE	FALSE	FALSE
KCTD5	FALSE	FALSE	FALSE	FALSE
KCTD7	FALSE	TRUE	FALSE	TRUE
KCTD8	FALSE	TRUE	FALSE	TRUE
KCTD9	FALSE	FALSE	FALSE	FALSE
KDELR1	FALSE	TRUE	FALSE	TRUE
KDELR2	FALSE	FALSE	FALSE	FALSE
KDELR3	FALSE	FALSE	FALSE	FALSE
KDF1	FALSE	FALSE	FALSE	FALSE
KDM1A	FALSE	TRUE	FALSE	TRUE
KDM2B	FALSE	TRUE	TRUE	TRUE
KDM3B	FALSE	FALSE	FALSE	FALSE
KDM4A	FALSE	FALSE	FALSE	FALSE
KDM4B	FALSE	FALSE	FALSE	FALSE
KDM4D	FALSE	FALSE	FALSE	FALSE
KDM4E	FALSE	FALSE	FALSE	FALSE
KDM4F	FALSE	FALSE	FALSE	FALSE
KDM5A	TRUE	TRUE	TRUE	TRUE
KDM5B	FALSE	FALSE	FALSE	FALSE
KDM5C	TRUE	TRUE	TRUE	TRUE
KDM6A	TRUE	TRUE	TRUE	TRUE
KDM6B	FALSE	FALSE	FALSE	FALSE
KDM7A	FALSE	FALSE	FALSE	FALSE
KDM8	FALSE	FALSE	FALSE	FALSE
KDR	TRUE	TRUE	TRUE	TRUE
KDSR	TRUE	FALSE	TRUE	TRUE
KERA	FALSE	FALSE	FALSE	FALSE
KHDC4	FALSE	FALSE	FALSE	FALSE
KHDRBS2	FALSE	TRUE	FALSE	TRUE
KHDRBS3	FALSE	FALSE	FALSE	FALSE
KHSRP	FALSE	TRUE	FALSE	TRUE
KIAA0040	FALSE	FALSE	FALSE	FALSE
KIAA0232	FALSE	FALSE	FALSE	FALSE
KIAA0513	FALSE	FALSE	FALSE	FALSE
KIAA0825	FALSE	FALSE	FALSE	FALSE
KIAA0930	FALSE	FALSE	FALSE	FALSE
KIAA1191	FALSE	FALSE	FALSE	FALSE
KIAA1210	FALSE	FALSE	FALSE	FALSE
KIAA1328	FALSE	FALSE	FALSE	FALSE
KIAA1586	FALSE	FALSE	FALSE	FALSE
KIAA1614	FALSE	FALSE	FALSE	FALSE
KIAA1671	FALSE	FALSE	FALSE	FALSE
KIAA1755	FALSE	FALSE	FALSE	FALSE
KIAA2013	FALSE	FALSE	FALSE	FALSE
KICS2	FALSE	FALSE	FALSE	FALSE
KIDINS220	FALSE	FALSE	FALSE	FALSE
KIF11	FALSE	FALSE	FALSE	FALSE
KIF13A	FALSE	TRUE	FALSE	TRUE
KIF13B	FALSE	FALSE	FALSE	FALSE
KIF14	FALSE	FALSE	FALSE	FALSE
KIF15	FALSE	FALSE	FALSE	FALSE
KIF17	FALSE	FALSE	FALSE	FALSE
KIF18A	FALSE	FALSE	FALSE	FALSE
KIF18B	FALSE	FALSE	FALSE	FALSE
KIF19	FALSE	FALSE	FALSE	FALSE
KIF1A	FALSE	TRUE	FALSE	TRUE
KIF1B	FALSE	TRUE	FALSE	TRUE
KIF1C	FALSE	FALSE	FALSE	FALSE
KIF20A	FALSE	FALSE	FALSE	FALSE
KIF20B	FALSE	FALSE	FALSE	FALSE
KIF22	FALSE	FALSE	FALSE	FALSE
KIF23	FALSE	FALSE	FALSE	FALSE
KIF24	FALSE	FALSE	FALSE	FALSE
KIF25	FALSE	FALSE	FALSE	FALSE
KIF26A	FALSE	FALSE	FALSE	FALSE
KIF26B	FALSE	FALSE	FALSE	FALSE
KIF2C	FALSE	FALSE	FALSE	FALSE
KIF3C	FALSE	FALSE	FALSE	FALSE
KIF4A	FALSE	FALSE	FALSE	FALSE
KIF5A	FALSE	FALSE	FALSE	FALSE
KIF5B	TRUE	FALSE	TRUE	TRUE
KIF5C	FALSE	FALSE	FALSE	FALSE
KIF6	FALSE	FALSE	FALSE	FALSE
KIF7	FALSE	FALSE	FALSE	FALSE
KIFC1	FALSE	FALSE	FALSE	FALSE
KIFC2	FALSE	FALSE	FALSE	FALSE
KIFC3	FALSE	TRUE	FALSE	TRUE
KIN	FALSE	TRUE	FALSE	TRUE
KIRREL1	FALSE	FALSE	FALSE	FALSE
KIRREL2	FALSE	FALSE	FALSE	FALSE
KIRREL3	FALSE	FALSE	FALSE	FALSE
KISS1	FALSE	FALSE	FALSE	FALSE
KISS1R	FALSE	FALSE	FALSE	FALSE
KIT	TRUE	TRUE	TRUE	TRUE
KITLG	FALSE	FALSE	FALSE	FALSE
KIZ	FALSE	FALSE	FALSE	FALSE
KL	FALSE	FALSE	FALSE	FALSE
KLC3	FALSE	FALSE	FALSE	FALSE
KLF1	FALSE	FALSE	FALSE	FALSE
KLF10	FALSE	FALSE	FALSE	FALSE
KLF11	FALSE	FALSE	FALSE	FALSE
KLF12	FALSE	FALSE	FALSE	FALSE
KLF13	FALSE	FALSE	FALSE	FALSE
KLF14	FALSE	FALSE	FALSE	FALSE
KLF15	FALSE	FALSE	FALSE	FALSE
KLF17	FALSE	FALSE	FALSE	FALSE
KLF2	FALSE	TRUE	TRUE	TRUE
KLF3	FALSE	FALSE	TRUE	TRUE
KLF4	TRUE	TRUE	TRUE	TRUE
KLF5	FALSE	TRUE	TRUE	TRUE
KLF6	TRUE	TRUE	TRUE	TRUE
KLF7	FALSE	FALSE	FALSE	FALSE
KLF8	FALSE	FALSE	FALSE	FALSE
KLF9	FALSE	FALSE	FALSE	FALSE
KLHDC1	FALSE	FALSE	FALSE	FALSE
KLHDC2	FALSE	FALSE	FALSE	FALSE
KLHDC3	FALSE	FALSE	FALSE	FALSE
KLHDC4	FALSE	TRUE	FALSE	TRUE
KLHDC7A	FALSE	FALSE	FALSE	FALSE
KLHDC8A	FALSE	FALSE	FALSE	FALSE
KLHL10	FALSE	TRUE	FALSE	TRUE
KLHL11	FALSE	TRUE	FALSE	TRUE
KLHL13	FALSE	FALSE	FALSE	FALSE
KLHL14	FALSE	FALSE	FALSE	FALSE
KLHL15	FALSE	FALSE	FALSE	FALSE
KLHL17	FALSE	TRUE	FALSE	TRUE
KLHL20	FALSE	FALSE	FALSE	FALSE
KLHL21	FALSE	FALSE	FALSE	FALSE
KLHL23	FALSE	FALSE	FALSE	FALSE
KLHL24	FALSE	FALSE	FALSE	FALSE
KLHL28	FALSE	FALSE	FALSE	FALSE
KLHL29	FALSE	FALSE	FALSE	FALSE
KLHL3	FALSE	FALSE	FALSE	FALSE
KLHL30	FALSE	FALSE	FALSE	FALSE
KLHL31	FALSE	FALSE	FALSE	FALSE
KLHL32	FALSE	FALSE	FALSE	FALSE
KLHL33	FALSE	FALSE	FALSE	FALSE
KLHL34	FALSE	FALSE	FALSE	FALSE
KLHL35	FALSE	FALSE	FALSE	FALSE
KLHL38	FALSE	FALSE	FALSE	FALSE
KLHL4	FALSE	FALSE	FALSE	FALSE
KLHL40	FALSE	FALSE	FALSE	FALSE
KLHL41	FALSE	FALSE	FALSE	FALSE
KLHL42	FALSE	FALSE	FALSE	FALSE
KLHL5	FALSE	TRUE	FALSE	TRUE
KLK10	FALSE	FALSE	FALSE	FALSE
KLK11	FALSE	FALSE	FALSE	FALSE
KLK12	FALSE	FALSE	FALSE	FALSE
KLK13	FALSE	FALSE	FALSE	FALSE
KLK14	FALSE	FALSE	FALSE	FALSE
KLK15	FALSE	FALSE	FALSE	FALSE
KLK2	TRUE	FALSE	TRUE	TRUE
KLK3	FALSE	TRUE	FALSE	TRUE
KLK4	FALSE	FALSE	FALSE	FALSE
KLK8	FALSE	FALSE	FALSE	FALSE
KLK9	FALSE	FALSE	FALSE	FALSE
KLKB1	FALSE	FALSE	FALSE	FALSE
KLLN	FALSE	FALSE	FALSE	FALSE
KLRB1	FALSE	FALSE	FALSE	FALSE
KLRC1	FALSE	FALSE	FALSE	FALSE
KLRF1	FALSE	FALSE	FALSE	FALSE
KLRG1	FALSE	FALSE	FALSE	FALSE
KMO	FALSE	TRUE	FALSE	TRUE
KMT2A	TRUE	TRUE	TRUE	TRUE
KMT2B	FALSE	TRUE	TRUE	TRUE
KMT2C	TRUE	TRUE	TRUE	TRUE
KMT2D	TRUE	TRUE	TRUE	TRUE
KMT2E	FALSE	TRUE	FALSE	TRUE
KMT5C	FALSE	FALSE	FALSE	FALSE
KNDC1	FALSE	TRUE	FALSE	TRUE
KNG1	FALSE	FALSE	FALSE	FALSE
KNL1	TRUE	TRUE	TRUE	TRUE
KNOP1	FALSE	FALSE	FALSE	FALSE
KNSTRN	FALSE	TRUE	TRUE	TRUE
KNTC1	FALSE	FALSE	FALSE	FALSE
KPLCE	FALSE	FALSE	FALSE	FALSE
KPNA2	FALSE	FALSE	FALSE	FALSE
KPNA3	FALSE	FALSE	FALSE	FALSE
KPNA4	FALSE	FALSE	FALSE	FALSE
KPNA5	FALSE	FALSE	FALSE	FALSE
KPNA7	FALSE	FALSE	FALSE	FALSE
KPRP	FALSE	FALSE	FALSE	FALSE
KPTN	FALSE	FALSE	FALSE	FALSE
KRABD3	FALSE	FALSE	FALSE	FALSE
KRABD5	FALSE	FALSE	FALSE	FALSE
KREMEN2	FALSE	FALSE	FALSE	FALSE
KRI1	FALSE	FALSE	FALSE	FALSE
KRIT1	FALSE	FALSE	FALSE	FALSE
KRT1	FALSE	FALSE	FALSE	FALSE
KRT12	FALSE	FALSE	FALSE	FALSE
KRT13	FALSE	TRUE	FALSE	TRUE
KRT14	FALSE	FALSE	FALSE	FALSE
KRT17	FALSE	FALSE	FALSE	FALSE
KRT18	FALSE	FALSE	FALSE	FALSE
KRT19	FALSE	FALSE	FALSE	FALSE
KRT2	FALSE	FALSE	FALSE	FALSE
KRT222	FALSE	TRUE	FALSE	TRUE
KRT23	FALSE	FALSE	FALSE	FALSE
KRT24	FALSE	FALSE	FALSE	FALSE
KRT3	FALSE	FALSE	FALSE	FALSE
KRT31	FALSE	FALSE	FALSE	FALSE
KRT33A	FALSE	FALSE	FALSE	FALSE
KRT33B	FALSE	FALSE	FALSE	FALSE
KRT34	FALSE	FALSE	FALSE	FALSE
KRT37	FALSE	FALSE	FALSE	FALSE
KRT39	FALSE	FALSE	FALSE	FALSE
KRT4	FALSE	FALSE	FALSE	FALSE
KRT40	FALSE	FALSE	FALSE	FALSE
KRT6B	FALSE	FALSE	FALSE	FALSE
KRT6C	FALSE	FALSE	FALSE	FALSE
KRT7	FALSE	FALSE	FALSE	FALSE
KRT74	FALSE	FALSE	FALSE	FALSE
KRT75	FALSE	FALSE	FALSE	FALSE
KRT76	FALSE	FALSE	FALSE	FALSE
KRT77	FALSE	FALSE	FALSE	FALSE
KRT78	FALSE	FALSE	FALSE	FALSE
KRT79	FALSE	FALSE	FALSE	FALSE
KRT8	FALSE	FALSE	FALSE	FALSE
KRT81	FALSE	FALSE	FALSE	FALSE
KRT83	FALSE	FALSE	FALSE	FALSE
KRT84	FALSE	TRUE	FALSE	TRUE
KRT86	FALSE	FALSE	FALSE	FALSE
KRT9	FALSE	FALSE	FALSE	FALSE
KRTAP2-3	FALSE	FALSE	FALSE	FALSE
KRTAP4-1	FALSE	FALSE	FALSE	FALSE
KRTCAP2	FALSE	FALSE	FALSE	FALSE
KSR1	FALSE	FALSE	FALSE	FALSE
KSR2	FALSE	FALSE	TRUE	TRUE
KTI12	FALSE	FALSE	FALSE	FALSE
KXD1	FALSE	FALSE	FALSE	FALSE
KY	FALSE	FALSE	FALSE	FALSE
KYAT1	FALSE	FALSE	FALSE	FALSE
L1CAM	FALSE	FALSE	FALSE	FALSE
L1TD1	FALSE	FALSE	TRUE	TRUE
L2HGDH	FALSE	FALSE	FALSE	FALSE
L3MBTL1	FALSE	FALSE	FALSE	FALSE
L3MBTL4	FALSE	FALSE	FALSE	FALSE
LACC1	FALSE	FALSE	FALSE	FALSE
LACTB	FALSE	FALSE	FALSE	FALSE
LACTB2	FALSE	FALSE	FALSE	FALSE
LAD1	FALSE	FALSE	FALSE	FALSE
LAGE3	FALSE	FALSE	FALSE	FALSE
LAMA1	FALSE	FALSE	FALSE	FALSE
LAMA2	FALSE	TRUE	FALSE	TRUE
LAMA4	FALSE	TRUE	FALSE	TRUE
LAMB2	FALSE	FALSE	FALSE	FALSE
LAMB4	FALSE	FALSE	FALSE	FALSE
LAMC1	FALSE	TRUE	FALSE	TRUE
LAMC2	FALSE	FALSE	FALSE	FALSE
LAMC3	FALSE	FALSE	FALSE	FALSE
LAMP3	FALSE	FALSE	FALSE	FALSE
LAMP5	FALSE	FALSE	FALSE	FALSE
LAMTOR1	FALSE	FALSE	FALSE	FALSE
LAMTOR2	FALSE	FALSE	FALSE	FALSE
LAMTOR5	FALSE	FALSE	FALSE	FALSE
LANCL1	FALSE	FALSE	FALSE	FALSE
LAPTM4B	FALSE	TRUE	FALSE	TRUE
LARGE1	FALSE	FALSE	FALSE	FALSE
LARGE2	FALSE	FALSE	FALSE	FALSE
LARP1	FALSE	TRUE	FALSE	TRUE
LARP1B	FALSE	FALSE	FALSE	FALSE
LARP4	FALSE	FALSE	FALSE	FALSE
LARP4B	FALSE	TRUE	TRUE	TRUE
LARP6	FALSE	FALSE	FALSE	FALSE
LARS2	FALSE	FALSE	FALSE	FALSE
LAS1L	FALSE	FALSE	FALSE	FALSE
LAS2	FALSE	FALSE	FALSE	FALSE
LASP1	TRUE	FALSE	TRUE	TRUE
LASP1NB	FALSE	FALSE	FALSE	FALSE
LAT	FALSE	FALSE	FALSE	FALSE
LATS1	TRUE	TRUE	TRUE	TRUE
LATS2	TRUE	TRUE	TRUE	TRUE
LAX1	FALSE	FALSE	FALSE	FALSE
LAYN	FALSE	FALSE	FALSE	FALSE
LBHD1	FALSE	FALSE	FALSE	FALSE
LBHD2	FALSE	FALSE	FALSE	FALSE
LBP	FALSE	TRUE	FALSE	TRUE
LBR	FALSE	FALSE	FALSE	FALSE
LBX1	FALSE	FALSE	FALSE	FALSE
LBX2	FALSE	FALSE	FALSE	FALSE
LCA5	FALSE	FALSE	FALSE	FALSE
LCE1E	FALSE	FALSE	FALSE	FALSE
LCE1F	FALSE	FALSE	FALSE	FALSE
LCLAT1	FALSE	FALSE	FALSE	FALSE
LCMT1	FALSE	FALSE	FALSE	FALSE
LCMT2	FALSE	FALSE	FALSE	FALSE
LCN10	FALSE	FALSE	FALSE	FALSE
LCN12	FALSE	FALSE	FALSE	FALSE
LCN15	FALSE	FALSE	FALSE	FALSE
LCNL1	FALSE	FALSE	FALSE	FALSE
LCOR	FALSE	FALSE	FALSE	FALSE
LCORL	FALSE	FALSE	FALSE	FALSE
LCP2	FALSE	FALSE	FALSE	FALSE
LCTL	FALSE	TRUE	FALSE	TRUE
LDAH	FALSE	FALSE	FALSE	FALSE
LDB2	FALSE	FALSE	FALSE	FALSE
LDB3	FALSE	FALSE	FALSE	FALSE
LDHAL6A	FALSE	TRUE	FALSE	TRUE
LDHAL6B	FALSE	FALSE	FALSE	FALSE
LDHB	FALSE	FALSE	FALSE	FALSE
LDHC	FALSE	FALSE	FALSE	FALSE
LDLR	FALSE	FALSE	FALSE	FALSE
LDLRAD2	FALSE	FALSE	FALSE	FALSE
LDLRAD3	FALSE	FALSE	FALSE	FALSE
LDLRAD4	FALSE	FALSE	FALSE	FALSE
LDLRAP1	FALSE	FALSE	FALSE	FALSE
LDOC1	FALSE	FALSE	FALSE	FALSE
LEF1	TRUE	TRUE	TRUE	TRUE
LEFTY2	FALSE	FALSE	FALSE	FALSE
LEG1	FALSE	FALSE	FALSE	FALSE
LEKR1	FALSE	FALSE	FALSE	FALSE
LEMD1	FALSE	FALSE	FALSE	FALSE
LEMD2	FALSE	TRUE	FALSE	TRUE
LEMD3	FALSE	TRUE	FALSE	TRUE
LEP	FALSE	FALSE	FALSE	FALSE
LEPR	FALSE	TRUE	FALSE	TRUE
LEPROT	FALSE	FALSE	FALSE	FALSE
LETM1	FALSE	TRUE	FALSE	TRUE
LETM2	FALSE	FALSE	FALSE	FALSE
LGALS12	FALSE	FALSE	FALSE	FALSE
LGALS2	FALSE	FALSE	FALSE	FALSE
LGALS3BP	FALSE	FALSE	FALSE	FALSE
LGALS4	FALSE	FALSE	FALSE	FALSE
LGALS8	FALSE	FALSE	FALSE	FALSE
LGALS9B	FALSE	FALSE	FALSE	FALSE
LGALS9C	FALSE	FALSE	FALSE	FALSE
LGI1	FALSE	FALSE	FALSE	FALSE
LGI2	FALSE	FALSE	FALSE	FALSE
LGI3	FALSE	FALSE	FALSE	FALSE
LGI4	FALSE	FALSE	FALSE	FALSE
LGMN	FALSE	FALSE	FALSE	FALSE
LGR5	FALSE	FALSE	TRUE	TRUE
LGR6	FALSE	FALSE	FALSE	FALSE
LHB	FALSE	FALSE	FALSE	FALSE
LHFPL1	FALSE	FALSE	FALSE	FALSE
LHFPL2	FALSE	FALSE	FALSE	FALSE
LHFPL6	FALSE	FALSE	FALSE	FALSE
LHPP	FALSE	FALSE	FALSE	FALSE
LHX1	FALSE	FALSE	FALSE	FALSE
LHX2	FALSE	FALSE	FALSE	FALSE
LHX4	FALSE	FALSE	FALSE	FALSE
LHX5	FALSE	FALSE	FALSE	FALSE
LHX6	FALSE	FALSE	FALSE	FALSE
LHX8	FALSE	FALSE	FALSE	FALSE
LHX9	FALSE	FALSE	FALSE	FALSE
LIF	FALSE	FALSE	FALSE	FALSE
LIFR	TRUE	TRUE	TRUE	TRUE
LIG1	FALSE	FALSE	FALSE	FALSE
LIG3	FALSE	FALSE	FALSE	FALSE
LIG4	FALSE	FALSE	FALSE	FALSE
LILRA1	FALSE	FALSE	FALSE	FALSE
LILRA2	FALSE	FALSE	FALSE	FALSE
LILRA4	FALSE	FALSE	FALSE	FALSE
LILRA5	FALSE	FALSE	FALSE	FALSE
LILRB5	FALSE	FALSE	FALSE	FALSE
LIMCH1	FALSE	TRUE	FALSE	TRUE
LIMD1	FALSE	FALSE	FALSE	FALSE
LIMD2	FALSE	TRUE	FALSE	TRUE
LIME1	FALSE	FALSE	FALSE	FALSE
LIMK1	FALSE	TRUE	FALSE	TRUE
LIMK2	FALSE	FALSE	FALSE	FALSE
LIMS2	FALSE	FALSE	FALSE	FALSE
LIMS3	FALSE	FALSE	FALSE	FALSE
LIMS4	FALSE	FALSE	FALSE	FALSE
LIN28B	FALSE	FALSE	FALSE	FALSE
LIN37	FALSE	FALSE	FALSE	FALSE
LIN54	FALSE	FALSE	FALSE	FALSE
LIN7A	FALSE	TRUE	FALSE	TRUE
LIN7B	FALSE	FALSE	FALSE	FALSE
LIN9	FALSE	FALSE	FALSE	FALSE
LINC03040	FALSE	FALSE	FALSE	FALSE
LINGO1	FALSE	FALSE	FALSE	FALSE
LINGO2	FALSE	FALSE	FALSE	FALSE
LINGO3	FALSE	FALSE	FALSE	FALSE
LIPC	FALSE	FALSE	FALSE	FALSE
LIPG	FALSE	FALSE	FALSE	FALSE
LIPI	FALSE	FALSE	FALSE	FALSE
LIPK	FALSE	FALSE	FALSE	FALSE
LIPN	FALSE	FALSE	FALSE	FALSE
LIPT2	FALSE	FALSE	FALSE	FALSE
LITAF	FALSE	FALSE	FALSE	FALSE
LIX1L	FALSE	FALSE	FALSE	FALSE
LKAAEAR1	FALSE	FALSE	FALSE	FALSE
LLGL2	FALSE	TRUE	FALSE	TRUE
LMAN1	FALSE	FALSE	FALSE	FALSE
LMAN1L	FALSE	FALSE	FALSE	FALSE
LMAN2	FALSE	FALSE	FALSE	FALSE
LMBR1	FALSE	FALSE	FALSE	FALSE
LMBR1L	FALSE	FALSE	FALSE	FALSE
LMBRD1	FALSE	FALSE	FALSE	FALSE
LMBRD2	FALSE	FALSE	FALSE	FALSE
LMCD1	FALSE	TRUE	FALSE	TRUE
LMF1	FALSE	FALSE	FALSE	FALSE
LMF2	FALSE	FALSE	FALSE	FALSE
LMLN	FALSE	FALSE	FALSE	FALSE
LMNA	TRUE	FALSE	TRUE	TRUE
LMNB1	FALSE	FALSE	FALSE	FALSE
LMNB2	FALSE	FALSE	FALSE	FALSE
LMNTD2	FALSE	TRUE	FALSE	TRUE
LMO1	TRUE	TRUE	TRUE	TRUE
LMO3	FALSE	FALSE	FALSE	FALSE
LMO4	FALSE	FALSE	FALSE	FALSE
LMO7	FALSE	FALSE	FALSE	FALSE
LMOD1	FALSE	FALSE	FALSE	FALSE
LMOD2	FALSE	FALSE	FALSE	FALSE
LMOD3	FALSE	FALSE	FALSE	FALSE
LMX1A	FALSE	TRUE	FALSE	TRUE
LMX1B	FALSE	FALSE	FALSE	FALSE
LNP1	FALSE	FALSE	FALSE	FALSE
LNPEP	FALSE	FALSE	FALSE	FALSE
LONP1	FALSE	FALSE	FALSE	FALSE
LONRF1	FALSE	TRUE	FALSE	TRUE
LONRF2	FALSE	FALSE	FALSE	FALSE
LONRF3	FALSE	TRUE	FALSE	TRUE
LORICRIN	FALSE	FALSE	FALSE	FALSE
LOXHD1	FALSE	TRUE	FALSE	TRUE
LOXL2	FALSE	FALSE	FALSE	FALSE
LOXL3	FALSE	FALSE	FALSE	FALSE
LPA	FALSE	FALSE	FALSE	FALSE
LPAR1	FALSE	TRUE	FALSE	TRUE
LPAR2	FALSE	FALSE	FALSE	FALSE
LPAR4	FALSE	TRUE	FALSE	TRUE
LPAR5	FALSE	FALSE	FALSE	FALSE
LPAR6	FALSE	FALSE	FALSE	FALSE
LPCAT1	FALSE	FALSE	FALSE	FALSE
LPCAT2	FALSE	FALSE	FALSE	FALSE
LPIN1	FALSE	FALSE	FALSE	FALSE
LPIN3	FALSE	FALSE	FALSE	FALSE
LPO	FALSE	FALSE	FALSE	FALSE
LPP	TRUE	TRUE	TRUE	TRUE
LRAT	FALSE	FALSE	FALSE	FALSE
LRATD2	FALSE	FALSE	FALSE	FALSE
LRBA	FALSE	FALSE	FALSE	FALSE
LRCH1	FALSE	FALSE	FALSE	FALSE
LRCH2	FALSE	FALSE	FALSE	FALSE
LRCH4	FALSE	FALSE	FALSE	FALSE
LRFN1	FALSE	FALSE	FALSE	FALSE
LRFN2	FALSE	TRUE	FALSE	TRUE
LRFN3	FALSE	FALSE	FALSE	FALSE
LRFN4	FALSE	FALSE	FALSE	FALSE
LRFN5	FALSE	TRUE	FALSE	TRUE
LRGUK	FALSE	FALSE	FALSE	FALSE
LRIF1	FALSE	FALSE	FALSE	FALSE
LRIG1	FALSE	TRUE	FALSE	TRUE
LRIG2	FALSE	TRUE	FALSE	TRUE
LRMDA	FALSE	FALSE	FALSE	FALSE
LRP1	FALSE	TRUE	FALSE	TRUE
LRP10	FALSE	FALSE	FALSE	FALSE
LRP11	FALSE	FALSE	FALSE	FALSE
LRP12	FALSE	FALSE	FALSE	FALSE
LRP2	FALSE	FALSE	FALSE	FALSE
LRP2BP	FALSE	FALSE	FALSE	FALSE
LRP4	FALSE	FALSE	FALSE	FALSE
LRP6	FALSE	FALSE	TRUE	TRUE
LRP8	FALSE	FALSE	FALSE	FALSE
LRPAP1	FALSE	FALSE	FALSE	FALSE
LRR1	FALSE	FALSE	FALSE	FALSE
LRRC1	FALSE	FALSE	FALSE	FALSE
LRRC10B	FALSE	FALSE	FALSE	FALSE
LRRC14	FALSE	FALSE	FALSE	FALSE
LRRC15	FALSE	FALSE	FALSE	FALSE
LRRC17	FALSE	TRUE	FALSE	TRUE
LRRC19	FALSE	FALSE	FALSE	FALSE
LRRC2	FALSE	FALSE	FALSE	FALSE
LRRC31	FALSE	FALSE	FALSE	FALSE
LRRC32	FALSE	TRUE	FALSE	TRUE
LRRC37A3	FALSE	TRUE	FALSE	TRUE
LRRC37B	FALSE	FALSE	FALSE	FALSE
LRRC38	FALSE	FALSE	FALSE	FALSE
LRRC39	FALSE	FALSE	FALSE	FALSE
LRRC3B	FALSE	FALSE	FALSE	FALSE
LRRC3C	FALSE	FALSE	FALSE	FALSE
LRRC4	FALSE	FALSE	FALSE	FALSE
LRRC43	FALSE	FALSE	FALSE	FALSE
LRRC45	FALSE	TRUE	FALSE	TRUE
LRRC46	FALSE	FALSE	FALSE	FALSE
LRRC49	FALSE	FALSE	FALSE	FALSE
LRRC4B	FALSE	FALSE	FALSE	FALSE
LRRC4C	FALSE	TRUE	FALSE	TRUE
LRRC51	FALSE	FALSE	FALSE	FALSE
LRRC56	FALSE	FALSE	FALSE	FALSE
LRRC57	FALSE	FALSE	FALSE	FALSE
LRRC59	FALSE	FALSE	FALSE	FALSE
LRRC61	FALSE	FALSE	FALSE	FALSE
LRRC66	FALSE	TRUE	FALSE	TRUE
LRRC69	FALSE	FALSE	FALSE	FALSE
LRRC70	FALSE	FALSE	FALSE	FALSE
LRRC72	FALSE	FALSE	FALSE	FALSE
LRRC73	FALSE	FALSE	FALSE	FALSE
LRRC8A	FALSE	FALSE	FALSE	FALSE
LRRC8B	FALSE	FALSE	FALSE	FALSE
LRRC8C	FALSE	FALSE	FALSE	FALSE
LRRC8D	FALSE	FALSE	FALSE	FALSE
LRRC8E	FALSE	FALSE	FALSE	FALSE
LRRFIP1	FALSE	FALSE	FALSE	FALSE
LRRFIP2	FALSE	FALSE	FALSE	FALSE
LRRIQ3	FALSE	TRUE	FALSE	TRUE
LRRIQ4	FALSE	FALSE	FALSE	FALSE
LRRK1	FALSE	TRUE	FALSE	TRUE
LRRK2	FALSE	TRUE	TRUE	TRUE
LRRN2	FALSE	FALSE	FALSE	FALSE
LRRN3	FALSE	TRUE	FALSE	TRUE
LRRN4	FALSE	FALSE	FALSE	FALSE
LRRN4CL	FALSE	FALSE	FALSE	FALSE
LRRTM1	FALSE	TRUE	FALSE	TRUE
LRRTM2	FALSE	FALSE	FALSE	FALSE
LRRTM3	FALSE	FALSE	FALSE	FALSE
LRRTM4	FALSE	TRUE	FALSE	TRUE
LRWD1	FALSE	TRUE	FALSE	TRUE
LSAMP	FALSE	TRUE	FALSE	TRUE
LSG1	FALSE	FALSE	FALSE	FALSE
LSM11	FALSE	FALSE	FALSE	FALSE
LSM12	FALSE	FALSE	FALSE	FALSE
LSM14B	FALSE	FALSE	FALSE	FALSE
LSM2	FALSE	FALSE	FALSE	FALSE
LSM3	FALSE	FALSE	FALSE	FALSE
LSM4	FALSE	FALSE	FALSE	FALSE
LSM5	FALSE	FALSE	FALSE	FALSE
LSM7	FALSE	FALSE	FALSE	FALSE
LSM8	FALSE	FALSE	FALSE	FALSE
LSP1	FALSE	FALSE	FALSE	FALSE
LSR	FALSE	FALSE	FALSE	FALSE
LTAP1	FALSE	FALSE	FALSE	FALSE
LTB	FALSE	TRUE	TRUE	TRUE
LTB4R2	FALSE	FALSE	FALSE	FALSE
LTBP1	FALSE	FALSE	FALSE	FALSE
LTBP2	FALSE	TRUE	FALSE	TRUE
LTBP3	FALSE	FALSE	FALSE	FALSE
LTBP4	FALSE	TRUE	FALSE	TRUE
LTBR	FALSE	FALSE	FALSE	FALSE
LTC4S	FALSE	FALSE	FALSE	FALSE
LTO1	FALSE	FALSE	FALSE	FALSE
LUC7L	FALSE	TRUE	FALSE	TRUE
LUC7L2	FALSE	TRUE	FALSE	TRUE
LUC7L3	FALSE	FALSE	FALSE	FALSE
LUM	FALSE	TRUE	FALSE	TRUE
LURAP1	FALSE	FALSE	FALSE	FALSE
LURAP1L	FALSE	FALSE	FALSE	FALSE
LUZP1	FALSE	TRUE	FALSE	TRUE
